pollscore,state,end_date,population,candidate_name,pct
0.6,North Carolina,2024-08-08,lv,Donald Trump,48.9
-0.3,,2024-08-08,rv,Kamala Harris,48.0
-0.3,,2024-08-08,rv,Donald Trump,44.0
-0.3,,2024-08-08,lv,Kamala Harris,50.0
-0.3,,2024-08-08,lv,Donald Trump,45.0
1.6,Florida,2024-08-08,lv,Kamala Harris,44.0
1.6,Florida,2024-08-08,lv,Donald Trump,52.0
-1.1,,2024-08-08,lv,Kamala Harris,47.6
-1.1,,2024-08-08,lv,Donald Trump,47.0
-1.1,,2024-08-08,lv,Kamala Harris,44.2
-1.1,,2024-08-08,lv,Donald Trump,44.4
-1.5,Michigan,2024-08-08,rv,Kamala Harris,45.0
-1.5,Michigan,2024-08-08,rv,Donald Trump,48.0
-1.5,Michigan,2024-08-08,lv,Kamala Harris,50.0
-1.5,Michigan,2024-08-08,lv,Donald Trump,46.0
-1.5,Michigan,2024-08-08,rv,Kamala Harris,44.0
-1.5,Michigan,2024-08-08,rv,Donald Trump,43.0
-1.5,Michigan,2024-08-08,lv,Kamala Harris,48.0
-1.5,Michigan,2024-08-08,lv,Donald Trump,43.0
-1.5,Wisconsin,2024-08-08,rv,Kamala Harris,50.0
-1.5,Wisconsin,2024-08-08,rv,Donald Trump,46.0
-1.5,Wisconsin,2024-08-08,lv,Kamala Harris,50.0
-1.5,Wisconsin,2024-08-08,lv,Donald Trump,46.0
-1.5,Wisconsin,2024-08-08,rv,Kamala Harris,49.0
-1.5,Wisconsin,2024-08-08,rv,Donald Trump,42.0
-1.5,Wisconsin,2024-08-08,lv,Kamala Harris,49.0
-1.5,Wisconsin,2024-08-08,lv,Donald Trump,43.0
0.3,Arizona,2024-08-08,lv,Kamala Harris,45.0
0.3,Arizona,2024-08-08,lv,Donald Trump,46.0
0.3,Arizona,2024-08-08,lv,Kamala Harris,46.0
0.3,Arizona,2024-08-08,lv,Donald Trump,49.0
0.3,Michigan,2024-08-08,lv,Kamala Harris,44.0
0.3,Michigan,2024-08-08,lv,Donald Trump,44.0
0.3,Michigan,2024-08-08,lv,Kamala Harris,47.0
0.3,Michigan,2024-08-08,lv,Donald Trump,46.0
0.3,North Carolina,2024-08-08,lv,Kamala Harris,46.0
0.3,North Carolina,2024-08-08,lv,Donald Trump,46.0
0.3,North Carolina,2024-08-08,lv,Kamala Harris,46.0
0.3,North Carolina,2024-08-08,lv,Donald Trump,48.0
0.3,Pennsylvania,2024-08-08,lv,Kamala Harris,44.0
0.3,Pennsylvania,2024-08-08,lv,Donald Trump,46.0
0.3,Pennsylvania,2024-08-08,lv,Kamala Harris,46.0
0.3,Pennsylvania,2024-08-08,lv,Donald Trump,48.0
0.3,Wisconsin,2024-08-08,lv,Kamala Harris,45.0
0.3,Wisconsin,2024-08-08,lv,Donald Trump,45.0
0.3,Wisconsin,2024-08-08,lv,Kamala Harris,48.0
0.3,Wisconsin,2024-08-08,lv,Donald Trump,48.0
0.4,,2024-08-07,lv,Kamala Harris,47.0
0.4,,2024-08-07,lv,Donald Trump,44.0
-0.3,Wisconsin,2024-08-07,lv,Kamala Harris,48.3
-0.3,Wisconsin,2024-08-07,lv,Donald Trump,48.6
-0.4,,2024-08-07,rv,Kamala Harris,47.0
-0.4,,2024-08-07,rv,Donald Trump,46.0
-0.4,,2024-08-07,lv,Kamala Harris,49.0
-0.4,,2024-08-07,lv,Donald Trump,49.0
-0.3,,2024-08-07,rv,Kamala Harris,48.0
-0.3,,2024-08-07,rv,Donald Trump,44.0
-0.3,,2024-08-07,lv,Kamala Harris,50.0
-0.3,,2024-08-07,lv,Donald Trump,45.0
-0.9,,2024-08-07,rv,Kamala Harris,42.0
-0.9,,2024-08-07,rv,Donald Trump,37.0
-0.9,,2024-08-07,rv,Kamala Harris,49.0
-0.9,,2024-08-07,rv,Donald Trump,47.0
-1.1,Montana,2024-08-06,lv,Kamala Harris,42.5
-1.1,Montana,2024-08-06,lv,Donald Trump,57.5
-1.1,Montana,2024-08-06,lv,Kamala Harris,39.0
-1.1,Montana,2024-08-06,lv,Donald Trump,53.5
-1.1,,2024-08-06,rv,Kamala Harris,45.0
-1.1,,2024-08-06,rv,Donald Trump,43.0
-0.3,,2024-08-06,rv,Kamala Harris,48.0
-0.3,,2024-08-06,rv,Donald Trump,44.0
-0.3,,2024-08-06,lv,Kamala Harris,49.0
-0.3,,2024-08-06,lv,Donald Trump,45.0
,,2024-08-06,lv,Kamala Harris,50.0
,,2024-08-06,lv,Donald Trump,50.0
,,2024-08-06,lv,Kamala Harris,45.0
,,2024-08-06,lv,Donald Trump,44.4
-1.1,North Carolina,2024-08-05,lv,Kamala Harris,44.1
-1.1,North Carolina,2024-08-05,lv,Donald Trump,47.2
-0.3,,2024-08-05,rv,Kamala Harris,47.0
-0.3,,2024-08-05,rv,Donald Trump,44.0
-0.3,,2024-08-05,lv,Kamala Harris,49.0
-0.3,,2024-08-05,lv,Donald Trump,45.0
-1.3,,2024-08-05,lv,Kamala Harris,48.0
-1.3,,2024-08-05,lv,Donald Trump,45.0
-0.4,Wisconsin,2024-08-05,rv,Kamala Harris,48.0
-0.4,Wisconsin,2024-08-05,rv,Donald Trump,45.0
0.7,Arizona,2024-08-05,lv,Kamala Harris,42.0
0.7,Arizona,2024-08-05,lv,Donald Trump,44.0
-0.3,Arizona,2024-08-05,lv,Kamala Harris,44.4
-0.3,Arizona,2024-08-05,lv,Donald Trump,41.6
,Arizona,2024-08-05,lv,Kamala Harris,43.0
,Arizona,2024-08-05,lv,Donald Trump,43.0
-0.3,,2024-08-04,rv,Kamala Harris,48.0
-0.3,,2024-08-04,rv,Donald Trump,44.0
-0.3,,2024-08-04,lv,Kamala Harris,49.0
-0.3,,2024-08-04,lv,Donald Trump,45.0
-0.9,,2024-08-04,rv,Kamala Harris,51.0
-0.9,,2024-08-04,rv,Donald Trump,48.0
-0.9,,2024-08-04,rv,Kamala Harris,48.0
-0.9,,2024-08-04,rv,Donald Trump,45.0
-0.7,,2024-08-04,rv,Kamala Harris,46.0
-0.7,,2024-08-04,rv,Donald Trump,48.0
-0.1,,2024-08-03,rv,Kamala Harris,49.0
-0.1,,2024-08-03,rv,Donald Trump,51.0
-0.1,,2024-08-03,rv,Kamala Harris,46.0
-0.1,,2024-08-03,rv,Donald Trump,44.0
-0.1,,2024-08-03,rv,Kamala Harris,45.0
-0.1,,2024-08-03,rv,Donald Trump,44.0
-0.3,,2024-08-03,rv,Kamala Harris,47.0
-0.3,,2024-08-03,rv,Donald Trump,44.0
-0.3,,2024-08-03,lv,Kamala Harris,48.0
-0.3,,2024-08-03,lv,Donald Trump,46.0
0.4,Arizona,2024-08-03,lv,Kamala Harris,44.0
0.4,Arizona,2024-08-03,lv,Donald Trump,43.0
0.4,Florida,2024-08-03,lv,Kamala Harris,41.0
0.4,Florida,2024-08-03,lv,Donald Trump,47.0
0.4,Georgia,2024-08-03,lv,Kamala Harris,44.0
0.4,Georgia,2024-08-03,lv,Donald Trump,46.0
0.4,Michigan,2024-08-03,lv,Kamala Harris,41.0
0.4,Michigan,2024-08-03,lv,Donald Trump,42.0
0.4,Minnesota,2024-08-03,lv,Kamala Harris,46.0
0.4,Minnesota,2024-08-03,lv,Donald Trump,41.0
0.4,Nevada,2024-08-03,lv,Kamala Harris,40.0
0.4,Nevada,2024-08-03,lv,Donald Trump,40.0
0.4,New Mexico,2024-08-03,lv,Kamala Harris,44.0
0.4,New Mexico,2024-08-03,lv,Donald Trump,37.0
0.4,North Carolina,2024-08-03,lv,Kamala Harris,41.0
0.4,North Carolina,2024-08-03,lv,Donald Trump,44.0
0.4,Pennsylvania,2024-08-03,lv,Kamala Harris,44.0
0.4,Pennsylvania,2024-08-03,lv,Donald Trump,46.0
0.4,Wisconsin,2024-08-03,lv,Kamala Harris,43.0
0.4,Wisconsin,2024-08-03,lv,Donald Trump,43.0
-0.4,,2024-08-02,rv,Kamala Harris,46.0
-0.4,,2024-08-02,rv,Donald Trump,45.0
-0.4,,2024-08-02,rv,Kamala Harris,44.0
-0.4,,2024-08-02,rv,Donald Trump,42.0
-0.3,,2024-08-02,rv,Kamala Harris,47.0
-0.3,,2024-08-02,rv,Donald Trump,45.0
-0.3,,2024-08-02,lv,Kamala Harris,48.0
-0.3,,2024-08-02,lv,Donald Trump,46.0
-1.1,,2024-08-02,lv,Kamala Harris,50.0
-1.1,,2024-08-02,lv,Donald Trump,49.0
-1.1,,2024-08-02,lv,Kamala Harris,49.0
-1.1,,2024-08-02,lv,Donald Trump,47.0
,Arizona,2024-08-02,lv,Kamala Harris,46.0
,Arizona,2024-08-02,lv,Donald Trump,42.0
,Arizona,2024-08-02,lv,Kamala Harris,48.0
,Arizona,2024-08-02,lv,Donald Trump,46.0
,Georgia,2024-08-02,lv,Kamala Harris,46.0
,Georgia,2024-08-02,lv,Donald Trump,46.0
,Georgia,2024-08-02,lv,Kamala Harris,48.0
,Georgia,2024-08-02,lv,Donald Trump,48.0
,Michigan,2024-08-02,lv,Kamala Harris,46.0
,Michigan,2024-08-02,lv,Donald Trump,44.0
,Michigan,2024-08-02,lv,Kamala Harris,49.0
,Michigan,2024-08-02,lv,Donald Trump,46.0
,Nevada,2024-08-02,lv,Kamala Harris,42.0
,Nevada,2024-08-02,lv,Donald Trump,47.0
,Nevada,2024-08-02,lv,Kamala Harris,45.0
,Nevada,2024-08-02,lv,Donald Trump,48.0
,North Carolina,2024-08-02,lv,Kamala Harris,46.0
,North Carolina,2024-08-02,lv,Donald Trump,44.0
,North Carolina,2024-08-02,lv,Kamala Harris,48.0
,North Carolina,2024-08-02,lv,Donald Trump,47.0
,Pennsylvania,2024-08-02,lv,Kamala Harris,48.0
,Pennsylvania,2024-08-02,lv,Donald Trump,43.0
,Pennsylvania,2024-08-02,lv,Kamala Harris,49.0
,Pennsylvania,2024-08-02,lv,Donald Trump,48.0
,Wisconsin,2024-08-02,lv,Kamala Harris,48.0
,Wisconsin,2024-08-02,lv,Donald Trump,43.0
,Wisconsin,2024-08-02,lv,Kamala Harris,49.0
,Wisconsin,2024-08-02,lv,Donald Trump,46.0
-0.3,,2024-08-01,rv,Kamala Harris,46.0
-0.3,,2024-08-01,rv,Donald Trump,45.0
-0.3,,2024-08-01,lv,Kamala Harris,48.0
-0.3,,2024-08-01,lv,Donald Trump,46.0
-0.4,,2024-08-01,rv,Kamala Harris,46.0
-0.4,,2024-08-01,rv,Donald Trump,43.0
-0.1,Pennsylvania,2024-08-01,lv,Kamala Harris,48.0
-0.1,Pennsylvania,2024-08-01,lv,Donald Trump,48.0
-0.1,Pennsylvania,2024-08-01,lv,Kamala Harris,45.0
-0.1,Pennsylvania,2024-08-01,lv,Donald Trump,45.0
-0.8,New York,2024-08-01,lv,Kamala Harris,53.0
-0.8,New York,2024-08-01,lv,Donald Trump,39.0
-0.8,New York,2024-08-01,lv,Kamala Harris,49.0
-0.8,New York,2024-08-01,lv,Donald Trump,37.0
-1.1,Wisconsin,2024-08-01,rv,Kamala Harris,49.0
-1.1,Wisconsin,2024-08-01,rv,Donald Trump,50.0
-1.1,Wisconsin,2024-08-01,lv,Kamala Harris,50.0
-1.1,Wisconsin,2024-08-01,lv,Donald Trump,49.0
-1.1,Wisconsin,2024-08-01,rv,Kamala Harris,45.0
-1.1,Wisconsin,2024-08-01,rv,Donald Trump,43.0
-1.1,Wisconsin,2024-08-01,lv,Kamala Harris,46.0
-1.1,Wisconsin,2024-08-01,lv,Donald Trump,45.0
-1.1,,2024-08-01,rv,Kamala Harris,52.0
-1.1,,2024-08-01,rv,Donald Trump,48.0
-1.1,,2024-08-01,lv,Kamala Harris,53.0
-1.1,,2024-08-01,lv,Donald Trump,47.0
-1.1,,2024-08-01,rv,Kamala Harris,47.0
-1.1,,2024-08-01,rv,Donald Trump,41.0
-1.1,,2024-08-01,lv,Kamala Harris,50.0
-1.1,,2024-08-01,lv,Donald Trump,42.0
-0.4,,2024-07-31,rv,Kamala Harris,47.0
-0.4,,2024-07-31,rv,Donald Trump,42.0
-0.3,,2024-07-31,rv,Kamala Harris,46.0
-0.3,,2024-07-31,rv,Donald Trump,44.0
-0.3,,2024-07-31,lv,Kamala Harris,48.0
-0.3,,2024-07-31,lv,Donald Trump,45.0
-0.3,Georgia,2024-07-31,lv,Kamala Harris,44.0
-0.3,Georgia,2024-07-31,lv,Donald Trump,46.0
-0.3,Georgia,2024-07-31,lv,Kamala Harris,48.0
-0.3,Georgia,2024-07-31,lv,Donald Trump,48.0
0.0,Arizona,2024-07-30,rv,Kamala Harris,47.0
0.0,Arizona,2024-07-30,rv,Donald Trump,49.0
0.0,Pennsylvania,2024-07-30,rv,Kamala Harris,47.0
0.0,Pennsylvania,2024-07-30,rv,Donald Trump,48.0
0.0,Georgia,2024-07-30,rv,Kamala Harris,48.0
0.0,Georgia,2024-07-30,rv,Donald Trump,47.0
,Georgia,2024-07-30,lv,Kamala Harris,47.0
,Georgia,2024-07-30,lv,Donald Trump,49.0
-0.3,,2024-07-30,rv,Kamala Harris,46.0
-0.3,,2024-07-30,rv,Donald Trump,45.0
-0.3,,2024-07-30,lv,Kamala Harris,48.0
-0.3,,2024-07-30,lv,Donald Trump,46.0
-1.1,,2024-07-30,rv,Kamala Harris,46.0
-1.1,,2024-07-30,rv,Donald Trump,44.0
-0.2,,2024-07-30,rv,Kamala Harris,49.0
-0.2,,2024-07-30,rv,Donald Trump,45.0
0.1,Pennsylvania,2024-07-30,lv,Kamala Harris,50.0
0.1,Pennsylvania,2024-07-30,lv,Donald Trump,46.0
,,2024-07-30,a,Kamala Harris,43.0
,,2024-07-30,a,Donald Trump,42.0
0.4,,2024-07-29,lv,Kamala Harris,45.0
0.4,,2024-07-29,lv,Donald Trump,43.0
-0.3,,2024-07-29,rv,Kamala Harris,46.0
-0.3,,2024-07-29,rv,Donald Trump,45.0
-0.3,,2024-07-29,lv,Kamala Harris,48.0
-0.3,,2024-07-29,lv,Donald Trump,46.0
,,2024-07-29,lv,Kamala Harris,46.2
,,2024-07-29,lv,Donald Trump,46.7
,,2024-07-29,lv,Kamala Harris,49.5
,,2024-07-29,lv,Donald Trump,48.3
,,2024-07-29,lv,Kamala Harris,48.7
,,2024-07-29,lv,Donald Trump,51.3
,,2024-07-29,lv,Kamala Harris,44.3
,,2024-07-29,lv,Donald Trump,45.5
1.6,,2024-07-29,lv,Kamala Harris,45.0
1.6,,2024-07-29,lv,Donald Trump,47.0
1.6,,2024-07-29,lv,Kamala Harris,41.0
1.6,,2024-07-29,lv,Donald Trump,42.0
0.3,Arizona,2024-07-29,lv,Kamala Harris,43.0
0.3,Arizona,2024-07-29,lv,Donald Trump,48.0
0.3,Michigan,2024-07-29,lv,Kamala Harris,45.0
0.3,Michigan,2024-07-29,lv,Donald Trump,45.0
0.3,Nevada,2024-07-29,lv,Kamala Harris,45.0
0.3,Nevada,2024-07-29,lv,Donald Trump,46.0
0.3,Pennsylvania,2024-07-29,lv,Kamala Harris,48.0
0.3,Pennsylvania,2024-07-29,lv,Donald Trump,45.0
0.3,Wisconsin,2024-07-29,lv,Kamala Harris,48.0
0.3,Wisconsin,2024-07-29,lv,Donald Trump,46.0
,Pennsylvania,2024-07-28,rv,Kamala Harris,46.4
,Pennsylvania,2024-07-28,rv,Donald Trump,47.6
-0.3,,2024-07-28,rv,Kamala Harris,47.0
-0.3,,2024-07-28,rv,Donald Trump,46.0
-0.3,,2024-07-28,lv,Kamala Harris,48.0
-0.3,,2024-07-28,lv,Donald Trump,46.0
-0.1,,2024-07-28,rv,Kamala Harris,48.0
-0.1,,2024-07-28,rv,Donald Trump,52.0
-0.1,,2024-07-28,rv,Kamala Harris,44.0
-0.1,,2024-07-28,rv,Donald Trump,47.0
-0.1,,2024-07-28,rv,Kamala Harris,43.0
-0.1,,2024-07-28,rv,Donald Trump,47.0
-0.9,,2024-07-28,rv,Kamala Harris,43.0
-0.9,,2024-07-28,rv,Donald Trump,42.0
-1.1,New Hampshire,2024-07-28,rv,Kamala Harris,52.4
-1.1,New Hampshire,2024-07-28,rv,Donald Trump,47.6
-1.1,New Hampshire,2024-07-28,rv,Kamala Harris,47.7
-1.1,New Hampshire,2024-07-28,rv,Donald Trump,41.4
0.0,,2024-07-28,lv,Kamala Harris,48.0
0.0,,2024-07-28,lv,Donald Trump,41.0
0.2,,2024-07-28,rv,Kamala Harris,49.4
0.2,,2024-07-28,rv,Donald Trump,50.6
0.2,,2024-07-28,lv,Kamala Harris,49.5
0.2,,2024-07-28,lv,Donald Trump,50.5
0.2,,2024-07-28,rv,Kamala Harris,46.2
0.2,,2024-07-28,rv,Donald Trump,47.2
0.2,,2024-07-28,lv,Kamala Harris,47.2
0.2,,2024-07-28,lv,Donald Trump,47.9
0.2,,2024-07-28,rv,Kamala Harris,44.8
0.2,,2024-07-28,rv,Donald Trump,45.6
0.2,,2024-07-28,lv,Kamala Harris,45.8
0.2,,2024-07-28,lv,Donald Trump,46.4
0.2,,2024-07-28,rv,Kamala Harris,43.0
0.2,,2024-07-28,rv,Donald Trump,43.8
0.2,,2024-07-28,lv,Kamala Harris,44.2
0.2,,2024-07-28,lv,Donald Trump,44.7
-0.3,Arizona,2024-07-28,rv,Kamala Harris,48.0
-0.3,Arizona,2024-07-28,rv,Donald Trump,44.0
-0.3,Arizona,2024-07-28,rv,Kamala Harris,49.0
-0.3,Arizona,2024-07-28,rv,Donald Trump,47.0
-0.3,Georgia,2024-07-28,rv,Kamala Harris,45.0
-0.3,Georgia,2024-07-28,rv,Donald Trump,45.0
-0.3,Georgia,2024-07-28,rv,Kamala Harris,47.0
-0.3,Georgia,2024-07-28,rv,Donald Trump,47.0
-0.3,Michigan,2024-07-28,rv,Kamala Harris,51.0
-0.3,Michigan,2024-07-28,rv,Donald Trump,39.0
-0.3,Michigan,2024-07-28,rv,Kamala Harris,53.0
-0.3,Michigan,2024-07-28,rv,Donald Trump,42.0
-0.3,Nevada,2024-07-28,rv,Kamala Harris,43.0
-0.3,Nevada,2024-07-28,rv,Donald Trump,43.0
-0.3,Nevada,2024-07-28,rv,Kamala Harris,47.0
-0.3,Nevada,2024-07-28,rv,Donald Trump,45.0
-0.3,North Carolina,2024-07-28,rv,Kamala Harris,44.0
-0.3,North Carolina,2024-07-28,rv,Donald Trump,45.0
-0.3,North Carolina,2024-07-28,rv,Kamala Harris,46.0
-0.3,North Carolina,2024-07-28,rv,Donald Trump,48.0
-0.3,Pennsylvania,2024-07-28,rv,Kamala Harris,44.0
-0.3,Pennsylvania,2024-07-28,rv,Donald Trump,46.0
-0.3,Pennsylvania,2024-07-28,rv,Kamala Harris,46.0
-0.3,Pennsylvania,2024-07-28,rv,Donald Trump,50.0
-0.3,Wisconsin,2024-07-28,rv,Kamala Harris,44.0
-0.3,Wisconsin,2024-07-28,rv,Donald Trump,45.0
-0.3,Wisconsin,2024-07-28,rv,Kamala Harris,49.0
-0.3,Wisconsin,2024-07-28,rv,Donald Trump,47.0
-0.3,Ohio,2024-07-28,lv,Kamala Harris,39.0
-0.3,Ohio,2024-07-28,lv,Donald Trump,48.0
-0.3,Ohio,2024-07-28,lv,Kamala Harris,42.0
-0.3,Ohio,2024-07-28,lv,Donald Trump,52.0
-0.3,Pennsylvania,2024-07-28,lv,Kamala Harris,47.0
-0.3,Pennsylvania,2024-07-28,lv,Donald Trump,43.0
,,2024-07-27,rv,Kamala Harris,46.0
,,2024-07-27,rv,Donald Trump,46.0
,,2024-07-27,lv,Kamala Harris,48.0
,,2024-07-27,lv,Donald Trump,46.0
,,2024-07-27,rv,Kamala Harris,43.0
,,2024-07-27,rv,Donald Trump,42.0
,,2024-07-27,lv,Kamala Harris,44.0
,,2024-07-27,lv,Donald Trump,43.0
-0.3,,2024-07-27,rv,Kamala Harris,47.0
-0.3,,2024-07-27,rv,Donald Trump,45.0
-0.3,,2024-07-27,lv,Kamala Harris,48.0
-0.3,,2024-07-27,lv,Donald Trump,46.0
,California,2024-07-27,lv,Kamala Harris,59.0
,California,2024-07-27,lv,Donald Trump,35.0
-0.6,Florida,2024-07-27,lv,Kamala Harris,42.0
-0.6,Florida,2024-07-27,lv,Donald Trump,49.0
,Michigan,2024-07-26,rv,Kamala Harris,46.0
,Michigan,2024-07-26,rv,Donald Trump,49.0
,Georgia,2024-07-26,rv,Kamala Harris,46.4
,Georgia,2024-07-26,rv,Donald Trump,49.9
-0.3,,2024-07-26,rv,Kamala Harris,46.0
-0.3,,2024-07-26,rv,Donald Trump,45.0
-0.3,,2024-07-26,lv,Kamala Harris,48.0
-0.3,,2024-07-26,lv,Donald Trump,46.0
0.1,Oregon,2024-07-26,lv,Kamala Harris,49.0
0.1,Oregon,2024-07-26,lv,Donald Trump,44.0
0.1,Oregon,2024-07-26,lv,Kamala Harris,45.0
0.1,Oregon,2024-07-26,lv,Donald Trump,40.0
-0.2,,2024-07-26,lv,Kamala Harris,48.0
-0.2,,2024-07-26,lv,Donald Trump,47.0
-0.2,,2024-07-26,lv,Kamala Harris,50.0
-0.5,New Hampshire,2024-07-25,rv,Kamala Harris,50.0
-0.5,New Hampshire,2024-07-25,rv,Donald Trump,44.0
0.0,Washington,2024-07-25,lv,Kamala Harris,52.0
0.0,Washington,2024-07-25,lv,Donald Trump,38.0
-0.9,,2024-07-25,a,Kamala Harris,38.0
-0.9,,2024-07-25,a,Donald Trump,38.0
-0.3,Maine,2024-07-25,lv,Kamala Harris,48.0
-0.3,Maine,2024-07-25,lv,Donald Trump,40.0
-0.3,Maine,2024-07-25,lv,Kamala Harris,54.0
-0.3,Maine,2024-07-25,lv,Donald Trump,45.0
-0.3,New Hampshire,2024-07-25,lv,Kamala Harris,49.0
-0.3,New Hampshire,2024-07-25,lv,Donald Trump,43.0
-0.3,New Hampshire,2024-07-25,lv,Kamala Harris,53.0
-0.3,New Hampshire,2024-07-25,lv,Donald Trump,46.0
,Pennsylvania,2024-07-25,rv,Kamala Harris,48.0
,Pennsylvania,2024-07-25,rv,Donald Trump,47.0
,Pennsylvania,2024-07-25,rv,Kamala Harris,44.0
,Pennsylvania,2024-07-25,rv,Donald Trump,44.0
,,2024-07-25,rv,Kamala Harris,45.0
,,2024-07-25,rv,Donald Trump,44.0
,,2024-07-25,rv,Kamala Harris,47.0
,,2024-07-25,rv,Donald Trump,49.0
-1.3,Minnesota,2024-07-25,lv,Kamala Harris,50.0
-1.3,Minnesota,2024-07-25,lv,Donald Trump,40.0
-0.8,,2024-07-25,rv,Kamala Harris,48.0
-0.8,,2024-07-25,rv,Donald Trump,50.1
-0.8,,2024-07-25,rv,Kamala Harris,46.1
-0.8,,2024-07-25,rv,Donald Trump,47.7
-0.1,,2024-07-25,rv,Kamala Harris,44.0
-0.1,,2024-07-25,rv,Donald Trump,42.0
-0.3,,2024-07-25,rv,Kamala Harris,46.0
-0.3,,2024-07-25,rv,Donald Trump,45.0
-0.3,,2024-07-25,lv,Kamala Harris,48.0
-0.3,,2024-07-25,lv,Donald Trump,46.0
-0.3,Maine CD-1,2024-07-25,lv,Kamala Harris,56.0
-0.3,Maine CD-1,2024-07-25,lv,Donald Trump,36.0
-0.3,Maine CD-1,2024-07-25,lv,Kamala Harris,60.0
-0.3,Maine CD-1,2024-07-25,lv,Donald Trump,39.0
-0.3,Maine CD-2,2024-07-25,lv,Kamala Harris,40.0
-0.3,Maine CD-2,2024-07-25,lv,Donald Trump,44.0
-0.3,Maine CD-2,2024-07-25,lv,Kamala Harris,49.0
-0.3,Maine CD-2,2024-07-25,lv,Donald Trump,51.0
,Maine CD-2,2024-07-25,,Kamala Harris,42.0
,Maine CD-2,2024-07-25,,Donald Trump,44.0
-0.1,,2024-07-25,rv,Kamala Harris,49.0
-0.1,,2024-07-25,rv,Donald Trump,51.0
-0.1,,2024-07-25,lv,Kamala Harris,49.0
-0.1,,2024-07-25,lv,Donald Trump,51.0
-0.1,,2024-07-25,rv,Kamala Harris,44.0
-0.1,,2024-07-25,rv,Donald Trump,45.0
-0.1,,2024-07-25,lv,Kamala Harris,45.0
-0.1,,2024-07-25,lv,Donald Trump,47.0
-0.1,,2024-07-25,rv,Kamala Harris,44.0
-0.1,,2024-07-25,rv,Donald Trump,44.0
-0.1,,2024-07-25,lv,Kamala Harris,45.0
-0.1,,2024-07-25,lv,Donald Trump,46.0
1.6,,2024-07-25,lv,Donald Trump,42.1
1.7,,2024-07-24,a,Kamala Harris,37.6
1.7,,2024-07-24,a,Donald Trump,38.2
1.7,,2024-07-24,rv,Kamala Harris,40.5
1.7,,2024-07-24,rv,Donald Trump,41.6
1.7,,2024-07-24,lv,Kamala Harris,42.7
1.7,,2024-07-24,lv,Donald Trump,44.3
-0.3,,2024-07-24,rv,Kamala Harris,46.0
-0.3,,2024-07-24,rv,Donald Trump,45.0
-0.3,,2024-07-24,lv,Kamala Harris,47.0
-0.3,,2024-07-24,lv,Donald Trump,46.0
0.6,,2024-07-24,rv,Kamala Harris,46.0
0.6,,2024-07-24,rv,Donald Trump,46.0
-1.5,,2024-07-24,rv,Kamala Harris,46.0
-1.5,,2024-07-24,rv,Donald Trump,48.0
-1.5,,2024-07-24,lv,Kamala Harris,47.0
-1.5,,2024-07-24,lv,Donald Trump,48.0
-1.5,,2024-07-24,rv,Kamala Harris,42.0
-1.5,,2024-07-24,rv,Donald Trump,42.0
-1.5,,2024-07-24,lv,Kamala Harris,44.0
-1.5,,2024-07-24,lv,Donald Trump,43.0
0.2,,2024-07-24,a,Kamala Harris,38.0
0.2,,2024-07-24,a,Donald Trump,39.0
0.4,Nevada,2024-07-24,lv,Kamala Harris,43.0
0.4,Nevada,2024-07-24,lv,Donald Trump,45.0
0.4,Pennsylvania,2024-07-24,lv,Kamala Harris,42.0
0.4,Pennsylvania,2024-07-24,lv,Donald Trump,46.0
0.4,North Carolina,2024-07-24,lv,Kamala Harris,43.0
0.4,North Carolina,2024-07-24,lv,Donald Trump,46.0
0.4,Arizona,2024-07-24,lv,Kamala Harris,43.0
0.4,Arizona,2024-07-24,lv,Donald Trump,46.0
0.4,Florida,2024-07-24,lv,Kamala Harris,39.0
0.4,Florida,2024-07-24,lv,Donald Trump,47.0
0.4,Georgia,2024-07-24,lv,Kamala Harris,42.0
0.4,Georgia,2024-07-24,lv,Donald Trump,47.0
0.4,Michigan,2024-07-24,lv,Kamala Harris,41.0
0.4,Michigan,2024-07-24,lv,Donald Trump,44.0
0.4,Minnesota,2024-07-24,lv,Kamala Harris,44.0
0.4,Minnesota,2024-07-24,lv,Donald Trump,41.0
0.4,Wisconsin,2024-07-24,lv,Kamala Harris,44.0
0.4,Wisconsin,2024-07-24,lv,Donald Trump,44.0
-0.2,Michigan,2024-07-24,lv,Kamala Harris,41.6
-0.2,Michigan,2024-07-24,lv,Donald Trump,41.3
-0.2,Michigan,2024-07-24,lv,Donald Trump,42.8
-0.2,Michigan,2024-07-24,lv,Donald Trump,40.3
-1.1,Wisconsin,2024-07-24,rv,Kamala Harris,46.0
-1.1,Wisconsin,2024-07-24,rv,Donald Trump,46.0
-1.1,Wisconsin,2024-07-24,rv,Kamala Harris,49.0
-1.1,Wisconsin,2024-07-24,rv,Donald Trump,50.0
-1.1,Wisconsin,2024-07-24,rv,Donald Trump,50.0
-1.1,Wisconsin,2024-07-24,rv,Donald Trump,49.0
-1.1,Pennsylvania,2024-07-24,rv,Kamala Harris,45.0
-1.1,Pennsylvania,2024-07-24,rv,Donald Trump,43.0
-1.1,Pennsylvania,2024-07-24,rv,Kamala Harris,49.0
-1.1,Pennsylvania,2024-07-24,rv,Donald Trump,49.0
-1.1,Pennsylvania,2024-07-24,rv,Donald Trump,49.0
-1.1,Pennsylvania,2024-07-24,rv,Donald Trump,44.0
-1.1,Minnesota,2024-07-24,rv,Kamala Harris,47.0
